website,year,rental_type,rent_without_expenses,square_meters,zip_code,street,area,rooms,geometry,StatistikdistriktNavn,counts
boligportal.dk,2023,apartment,7500,60,8000,Mejlgade,Aarhus C,2,"LINESTRING (575469.1004182816 6224813.157284034, 575472.1843640483 6224818.806134228, 575484.5119012708 6224839.871846363, 575490.3334673439 6224851.349510117)",Stat dist: 00.20,399.0
boligportal.dk,2023,apartment,10500,70,8000,Nordborggade,Aarhus C,2,"LINESTRING (573632.3798305579 6222928.660867831, 573621.5035619314 6222923.38194234, 573612.746475289 6222920.172595593, 573608.2524901477 6222919.07281945, 573597.3185006111 6222917.443151164, 573534.0398914833 6222908.315009171)",Stat dist: 02.00,761.0
boligportal.dk,2023,apartment,11190,90,8240,Ellen Jensens Gade,Risskov,3,"LINESTRING (576502.3294461095 6227581.153866336, 576508.1345204939 6227600.389950886, 576527.883317583 6227664.986802384)",Stat dist: 04.60,1.0
boligportal.dk,2023,apartment,8149,86,8355,Pilevangen,Solbjerg,3,"LINESTRING (568317.1415807012 6211834.2091114, 568352.2688774024 6211890.047745608)",Stat dist: 07.30,85.0
boligportal.dk,2023,apartment,13149,101,8000,Vesterbro Torv,Aarhus C,3,"LINESTRING (574515.9138010354 6224343.50288083, 574506.8021430882 6224336.574291125, 574499.0263119171 6224330.885449072, 574452.899058925 6224305.460624222, 574433.8346669124 6224294.882777312, 574417.7882539124 6224330.065615946)",Stat dist: 01.50,55.0
boligportal.dk,2023,apartment,14550,128,8200,Gustav Holms Vej,Aarhus N,4,"LINESTRING (575598.9147450343 6226996.122947687, 575573.8143949971 6227021.837713521, 575563.9193818419 6227031.345778182, 575556.9021683459 6227037.274571393, 575551.4516652662 6227041.653680039, 575539.5694036356 6227051.441687717, 575529.5507028159 6227057.940364931, 575513.1332268225 6227067.66838482, 575479.1438566342 6227087.2144062845, 575474.1221374578 6227090.513734715, 575433.1485371508 6227114.938763072, 575391.2101730611 6227139.263811778, 575348.5956497391 6227164.338707856, 575306.5171062964 6227189.143658879, 575258.8313887323 6227217.11796479, 575155.6346473672 6227277.8356058905, 575102.4324599691 6227309.109240232, 575092.9414931843 6227313.5183427725, 575084.3987984937 6227316.397756676, 575075.0397652177 6227319.407144124, 575066.8433959874 6227322.056604833, 575056.0743233367 6227324.056197822, 575040.2505481326 6227325.055994317, 575027.5272103838 6227325.20596379, 575018.060981132 6227324.406126595, 574961.2965889979 6227312.778493366)",Stat dist: 04.81,34.0
boligportal.dk,2023,room,2500,11,8240,Højrisvej,Risskov,1,"LINESTRING (575871.7285035691 6227822.21479908, 575888.5747634659 6227832.432719252, 575919.1915833371 6227851.548828223, 575938.9981013363 6227863.406414646, 575954.0879963981 6227871.584749969, 575966.9680051885 6227877.563533005, 575980.3180271038 6227883.262373023, 575991.969405094 6227887.611487773, 576003.7856999703 6227891.810633049, 576015.783403421 6227894.989985901, 576041.6671086664 6227900.498864585, 576087.9180493229 6227908.887157172, 576129.8564134126 6227917.665370392, 576141.2109410083 6227921.4146072455, 576153.5879532967 6227925.7337281015, 576161.9739769457 6227929.133036182, 576171.423714509 6227934.162012548, 576187.4453899763 6227942.820250189, 576211.2016673932 6227957.427276971, 576219.2001363604 6227964.495838186)",Stat dist: 04.70,24.0
boligportal.dk,2023,apartment,6995,60,8260,Kaj Munks Vej,Viby J,2,"LINESTRING (573036.2382713307 6221220.6885206625, 573046.4218890363 6221166.479554741, 573055.8468890667 6221122.558494745, 573142.4282541752 6221146.7535699075, 573210.4152403962 6221165.339786737, 573269.6616316632 6221181.46650419, 573324.8345758482 6221196.943353922, 573343.8989678606 6221201.9423363935, 573382.5719776091 6221212.680150743, 573424.4031457229 6221224.197806357, 573456.8505430279 6221233.205972771)",Stat dist: 02.20,481.0
boligportal.dk,2023,apartment,9400,77,8000,Vestervang,Aarhus C,3,"LINESTRING (574051.623292102 6225073.634264698, 574062.1862186452 6225112.886275065, 574062.8046569674 6225121.364549337)",Stat dist: 01.40,865.0
boligportal.dk,2023,apartment,10995,92,8240,Møllehatten,Risskov,4,"LINESTRING (575382.1397443354 6227588.362399059, 575235.2730115785 6227494.941414631)",Stat dist: 04.81,1.0
boligportal.dk,2023,apartment,5597,35,8200,Hvidkløvervej,Aarhus N,1,"LINESTRING (574490.7309925553 6226019.671701514, 574375.775677224 6226051.505221893)",Stat dist: 05.70,159.0
boligportal.dk,2023,apartment,13500,147,8200,Ringen,Aarhus N,4,"LINESTRING (574771.6174326559 6232741.183557215, 574726.5703852666 6232753.001151778, 574706.417541807 6232759.129904288, 574691.3029092123 6232763.209073984, 574679.3299432945 6232764.97871378, 574669.2535215648 6232764.708768726, 574658.7730534645 6232763.209073984, 574642.7019029314 6232759.259877832, 574626.9111111045 6232752.181318652, 574617.3541775654 6232746.772419618, 574608.3332239055 6232740.423711879, 574592.2950567497 6232724.726906918, 574577.5927163698 6232707.030508969, 574555.5350828778 6232680.975812327)",Stat dist: 05.00,1.0
boligportal.dk,2023,apartment,9100,77,8000,Åboulevarden,Aarhus C,2,"LINESTRING (574853.6306000244 6224150.1222429, 574773.79433555 6224117.128958588, 574753.8641298865 6224108.570700596, 574693.1169949574 6224085.075482979, 574621.4276246476 6224058.520888091)",Stat dist: 00.50,150.0
boligportal.dk,2023,apartment,7700,65,8200,Ringen,Aarhus N,2,"LINESTRING (574771.6174326559 6232741.183557215, 574726.5703852666 6232753.001151778, 574706.417541807 6232759.129904288, 574691.3029092123 6232763.209073984, 574679.3299432945 6232764.97871378, 574669.2535215648 6232764.708768726, 574658.7730534645 6232763.209073984, 574642.7019029314 6232759.259877832, 574626.9111111045 6232752.181318652, 574617.3541775654 6232746.772419618, 574608.3332239055 6232740.423711879, 574592.2950567497 6232724.726906918, 574577.5927163698 6232707.030508969, 574555.5350828778 6232680.975812327)",Stat dist: 05.00,1.0
boligportal.dk,2023,apartment,11095,90,8000,Kystvejen,Aarhus C,3,"LINESTRING (575364.4524083204 6224339.603674502, 575376.1615072208 6224381.275192386, 575387.6891975467 6224429.085460744, 575421.4147007175 6224540.7127393335, 575428.2092764175 6224573.256115224, 575434.4596263939 6224598.670942109, 575463.9797489737 6224676.855027964, 575472.9677192564 6224703.429618783, 575485.0891103717 6224740.182137915, 575493.1040710274 6224765.387007536, 575497.5980561688 6224781.023824708, 575500.7232311569 6224795.100959348, 575503.3124262659 6224810.927737853, 575504.8296616164 6224828.714117486, 575506.7262058045 6224858.448065227, 575508.6887167469 6224881.763319475, 575510.2389354745 6224888.092031283, 575511.8221375794 6224893.20099137, 575525.485501578 6224921.545221983)",Stat dist: 01.32,150.0
boligportal.dk,2023,apartment,4750,39,8250,Egå Møllevej,Egå,2,"LINESTRING (578097.2983707616 6232351.092959028, 578076.724989243 6232353.982370896, 578070.90342317 6232353.662436019, 578064.4469270861 6232350.912995659, 578058.5181650373 6232347.633663158, 578047.509962902 6232337.255775547, 578042.0017389123 6232331.227002686, 578039.3548228933 6232326.248016144, 578037.7716207884 6232320.00928602, 578037.2273950649 6232311.531011748)",Stat dist: 04.20,35.0
boligportal.dk,2023,apartment,11544,88,8230,Sifsgade,Åbyhøj,4,"LINESTRING (572711.7807899697 6223362.852489381, 572706.577662219 6223380.418913786, 572703.2875703447 6223383.878209657, 572682.1122421925 6223450.30468874)",Stat dist: 03.60,1.0
boligportal.dk,2023,apartment,16100,111,8000,Thit Jensens Gade,Aarhus C,5,"LINESTRING (576118.69978608 6225173.1340118125, 576154.8083382525 6225142.640218737, 576198.1484958725 6225108.537160316, 576226.0441871261 6225085.75179821)",Stat dist: 00.11,5.0
boligportal.dk,2023,apartment,6900,52,8240,Borresøvej,Risskov,2,"LINESTRING (576491.8159946321 6229500.483192402, 576504.4568739379 6229553.162469687)",Stat dist: 04.40,1.0
boligportal.dk,2023,apartment,8800,73,8240,Broloftet,Risskov,2,"LINESTRING (575347.5731650464 6227368.107231362, 575337.2658596763 6227401.910350835, 575349.6676094976 6227505.519261541, 575322.1512270817 6227550.3901282055)",Stat dist: 04.81,1.0
boligportal.dk,2023,apartment,6950,63,8240,Skejbyvej,Risskov,2,"LINESTRING (573422.1025551644 6229000.215020541, 573425.4173845714 6228975.390073588, 573429.0702935945 6228947.365777852, 573428.9795893072 6228945.286201144, 573428.4188718951 6228943.576549139, 573427.2726995379 6228941.676935799, 573425.3101885956 6228939.79731839, 573422.6632725765 6228938.1676501045, 573418.3424501653 6228935.998091712, 573411.176811472 6228932.958710369, 573409.0658753323 6228931.90892405, 573408.2825201241 6228930.3992313435, 573407.7300485563 6228928.169685161, 573407.5981150476 6228925.950136944, 573407.7547860892 6228922.800777987, 573408.5381412973 6228917.441868777, 573414.0381194428 6228878.899713921, 573415.464650506 6228868.6717957845)",Stat dist: 04.81,218.0
boligportal.dk,2023,apartment,7895,51,8200,Jens Baggesens Vej,Aarhus N,2,"LINESTRING (573645.2680851927 6225132.782225302, 573652.8212785678 6225151.7483648, 573692.6074772963 6225217.325016862, 573727.8254782847 6225269.40441625, 573761.979765359 6225315.365061094, 573779.8979850142 6225339.340181028, 573797.717254538 6225361.035764954, 573834.3865241226 6225403.997020315, 573860.1712792363 6225433.271061669, 573866.3803999912 6225436.890324978, 573873.1090089368 6225438.120074666, 573881.2064280355 6225444.43878851)",Stat dist: 03.10,381.0
boligportal.dk,2023,apartment,10000,89,8240,Borresøvej,Risskov,3,"LINESTRING (576491.8159946321 6229500.483192402, 576504.4568739379 6229553.162469687)",Stat dist: 04.40,1.0
boligportal.dk,2023,apartment,3800,27,8200,Tordenskjoldsgade,Aarhus N,1,"LINESTRING (575479.6056239147 6225585.939986351, 575501.0530649287 6225668.923095379, 575509.1504840275 6225749.866619558, 575520.4802740903 6225855.015216866, 575523.7291367429 6225888.228456407, 575525.7905978169 6225906.304777024, 575529.2538524213 6225928.940169655, 575533.3272995035 6225949.156054771, 575540.5341674183 6225981.939381819, 575560.0355891784 6226077.1200080775, 575578.3908385814 6226171.580780861)",Stat dist: 01.00,692.0
boligportal.dk,2023,apartment,7450,84,8220,Emmasvej,Brabrand,3,"LINESTRING (570063.6278942933 6224263.469171461, 570051.1024568075 6224325.1166233)",Stat dist: 06.32,201.0
boligportal.dk,2023,apartment,6480,68,8220,Ingersvej,Brabrand,2,"LINESTRING (570168.2099375001 6224209.760103785, 570123.6081657027 6224200.771933302, 570131.3675051853 6224161.819861883)",Stat dist: 06.32,69.0
boligportal.dk,2023,apartment,7395,54,8260,Engtoften,Viby J,2,"LINESTRING (572544.8519180404 6220514.122340165, 572548.6697439495 6220502.044798514, 572550.4673380061 6220492.99664024, 572551.077530484 6220485.6581339715, 572551.217709837 6220478.2996317735, 572551.135251394 6220470.95112754, 572548.9088734342 6220444.0765977735, 572543.1532741155 6220351.695401698, 572543.4995995759 6220345.856590171, 572545.2147351895 6220340.91759549, 572548.0513056273 6220337.29833218, 572552.7349451875 6220333.929017995, 572557.1547177301 6220332.069396515, 572561.0879854594 6220331.28955525, 572636.1581519307 6220326.080615514, 572642.1446348896 6220326.420546322, 572646.5066865222 6220327.370352992, 572650.6048711373 6220330.25976486, 572654.0021589873 6220333.359133992, 572656.2202911029 6220337.508289444, 572657.729280609 6220342.73722511, 572658.2982438655 6220349.025945058, 572664.7794774822 6220440.22738127, 572664.6475439735 6220446.926017782, 572664.3836769561 6220454.424491489, 572663.7075177238 6220459.623433259, 572662.6767871868 6220464.84237096, 572645.0636637703 6220539.257224032)",Stat dist: 02.30,202.0
boligportal.dk,2023,apartment,7995,55,8000,Amaliegade,Aarhus C,2,"LINESTRING (574980.3857185433 6223875.698101141, 574957.676663352 6223792.4250511285, 574945.340880285 6223747.834127482)",Stat dist: 00.60,78.0
boligportal.dk,2023,apartment,10450,93,8000,Ålborggade,Aarhus C,3,"LINESTRING (574272.9582446966 6222681.751125595, 574194.3176276451 6222669.32365517, 574116.0563194313 6222656.446276323, 574048.3909211379 6222645.798443658, 574036.4674302859 6222638.279974021, 574031.346760978 6222635.14061303, 574009.9735325626 6222614.474819492)",Stat dist: 01.90,269.0
boligportal.dk,2023,room,2350,9,8230,Vølundsvej,Åbyhøj,1,"LINESTRING (572648.6670977278 6223996.803450497, 572611.8576487901 6224119.118553611, 572586.006926922 6224236.954568431)",Stat dist: 03.60,38.0
boligportal.dk,2023,apartment,7695,49,8000,Valdemarsgade,Aarhus C,5,"LINESTRING (574319.9513113397 6223375.829847878, 574340.8710183188 6223377.0795934955, 574346.3957339972 6223377.599487673)",Stat dist: 01.70,176.0
boligportal.dk,2023,apartment,7995,70,8210,Vintervej,Aarhus V,3,"LINESTRING (571301.5517609264 6226258.0431816885, 571304.2646436997 6226264.941777499, 571305.831354116 6226268.221110001, 571308.3380907819 6226270.420662289, 571313.1866472281 6226271.360470993, 571342.3027234374 6226274.169899142, 571349.031332383 6226276.049516551, 571370.0087602722 6226283.717955663, 571374.8573167182 6226286.377414337, 571377.8340665092 6226289.666744804, 571378.4607506756 6226291.706329652, 571385.3460306628 6226337.716964321)",Stat dist: 03.51,203.0
boligportal.dk,2023,apartment,6650,70,8260,Grøndalsvej,Viby J,2,"LINESTRING (570558.9722528455 6220291.347685302, 570435.5814387995 6220292.597430919)",Stat dist: 02.40,309.0
boligportal.dk,2023,apartment,8736,67,8240,Tove Ditlevsens Gade,Risskov,3,"LINESTRING (576110.759038023 6229358.402112595, 576167.9851974376 6229384.526794991, 576187.412406599 6229393.514965476, 576196.1612473972 6229396.184422115, 576206.6087321203 6229395.22461748, 576221.9047732895 6229392.805109964, 576227.1408844175 6229391.935287014, 576237.4564356318 6229389.665748972, 576249.355188951 6229389.425797814, 576297.205823401 6229409.831644262)",Stat dist: 04.81,1.0
boligportal.dk,2023,apartment,6700,42,8200,Skovvangsvej,Aarhus N,1,"LINESTRING (574856.7227916354 6226337.447019268, 574857.9679141241 6226355.943254412, 574858.0173891899 6226365.001410651, 574857.5803594422 6226375.149345068, 574856.9371835871 6226383.967550148, 574837.7820872874 6226470.799875679, 574834.6898956763 6226484.537079511)",Stat dist: 05.60,287.0
boligportal.dk,2023,room,3600,10,8000,Vestre Ringgade,Aarhus C,1,"LINESTRING (573464.3954905588 6224537.973296939, 573567.5839860796 6224537.473398692)",Stat dist: 01.50,579.0
boligportal.dk,2023,apartment,9395,71,8240,Møllehatten,Risskov,3,"LINESTRING (575382.1397443354 6227588.362399059, 575235.2730115785 6227494.941414631)",Stat dist: 04.81,1.0
boligportal.dk,2023,apartment,9051,85,8000,Nordborggade,Aarhus C,3,"LINESTRING (573632.3798305579 6222928.660867831, 573621.5035619314 6222923.38194234, 573612.746475289 6222920.172595593, 573608.2524901477 6222919.07281945, 573597.3185006111 6222917.443151164, 573534.0398914833 6222908.315009171)",Stat dist: 02.00,761.0
boligportal.dk,2023,room,4000,19,8000,Skovgaardsgade,Aarhus C,1,"LINESTRING (574359.3334636977 6223798.643785323, 574351.4999116164 6223804.132668077, 574347.1955808939 6223807.282027034, 574306.1477679882 6223836.126155895, 574202.1017046606 6223914.8901237175, 574151.5216957487 6223952.612445448)",Stat dist: 01.60,177.0
boligportal.dk,2023,apartment,7802,83,8200,Skejbyparken,Aarhus N,3,"LINESTRING (573661.3722191028 6228570.982389602, 573707.9117643097 6228593.397827005)",Stat dist: 05.21,655.0
boligportal.dk,2023,apartment,12900,138,8240,Borresøvej,Risskov,5,"LINESTRING (576491.8159946321 6229500.483192402, 576504.4568739379 6229553.162469687)",Stat dist: 04.40,1.0
boligportal.dk,2023,apartment,16266,127,8200,Tordenskjoldsgade,Aarhus N,4,"LINESTRING (575479.6056239147 6225585.939986351, 575501.0530649287 6225668.923095379, 575509.1504840275 6225749.866619558, 575520.4802740903 6225855.015216866, 575523.7291367429 6225888.228456407, 575525.7905978169 6225906.304777024, 575529.2538524213 6225928.940169655, 575533.3272995035 6225949.156054771, 575540.5341674183 6225981.939381819, 575560.0355891784 6226077.1200080775, 575578.3908385814 6226171.580780861)",Stat dist: 01.00,692.0
boligportal.dk,2023,apartment,8500,55,8200,Kløvermarksvej,Aarhus N,2,"LINESTRING (574337.7046141091 6225898.196427455, 574357.7172782157 6225978.440094089, 574375.775677224 6226051.505221893, 574394.8648067694 6226129.54933624, 574413.822002806 6226207.343501463)",Stat dist: 05.80,58.0
boligportal.dk,2023,apartment,7195,51,8240,Arresøvej,Risskov,2,"LINESTRING (576359.6268647221 6229549.293257254, 576407.8732996982 6229569.059233947, 576442.8934004236 6229583.40631364)",Stat dist: 04.40,48.0
boligportal.dk,2023,apartment,7500,49,8260,Damagervej,Viby J,2,"LINESTRING (571915.4218853901 6221390.873879924, 571897.2397987173 6221389.624134307, 571839.0241379872 6221388.784305251, 571733.2794307347 6221387.054657316, 571637.9079956065 6221385.145046012, 571578.2163287475 6221383.965286149, 571461.8839574187 6221381.955695195, 571419.52505527 6221381.465794913, 571392.6106194876 6221380.485994348, 571388.0589134363 6221380.306030979, 571332.4901687251 6221379.726149012)",Stat dist: 02.40,582.0
boligportal.dk,2023,room,4845,18,8000,Hjortensgade,Aarhus C,1,"LINESTRING (574417.7882539124 6224330.065615946, 574413.4509398127 6224340.073578855, 574377.6227463463 6224384.84446587, 574341.877011323 6224430.145245028, 574305.1582666726 6224476.315847135, 574300.0046139876 6224485.5239728475, 574296.6403095148 6224496.641709864, 574294.7025361053 6224503.800252764, 574295.1807950744 6224521.506648678, 574296.8629473108 6224536.753545216, 574303.0390846885 6224604.039849284)",Stat dist: 01.50,170.0
