web-scraper-order,web-scraper-start-url,pagination,price,address,rooms_type_kvm
1681720076-1040,https://www.boligportal.dk/lejeboliger/aarhus/,,7.125 kr.,"Risskov, Kamma Klitgårds Gade",2 vær. · Lejlighed · 49 m²
1681720076-1041,https://www.boligportal.dk/lejeboliger/aarhus/,,7.200 kr.,"Aarhus C, De Mezas Vej",2 vær. · Lejlighed · 56 m²
1681720076-1042,https://www.boligportal.dk/lejeboliger/aarhus/,,6.850 kr.,"Risskov, Kamma Klitgårds Gade",2 vær. · Lejlighed · 48 m²
1681720076-1043,https://www.boligportal.dk/lejeboliger/aarhus/,,10.500 kr.,"Aarhus C, Assensgade",3 vær. · Lejlighed · 89 m²
1681720076-1044,https://www.boligportal.dk/lejeboliger/aarhus/,,9.025 kr.,"Aarhus C, Åhusene",2 vær. · Lejlighed · 58 m²
1681720076-1045,https://www.boligportal.dk/lejeboliger/aarhus/,,10.895 kr.,"Risskov, Broloftet",4 vær. · Lejlighed · 98 m²
1681720076-1046,https://www.boligportal.dk/lejeboliger/aarhus/,,10.895 kr.,"Risskov, Broloftet",4 vær. · Lejlighed · 98 m²
1681720076-1047,https://www.boligportal.dk/lejeboliger/aarhus/,,11.200 kr.,"Hasselager, Sønderholmvænget",4 vær. · Rækkehus · 107 m²
1681720076-1048,https://www.boligportal.dk/lejeboliger/aarhus/,,5.895 kr.,"Risskov, Arresøvej",2 vær. · Lejlighed · 44 m²
1681720076-1049,https://www.boligportal.dk/lejeboliger/aarhus/,,5.586 kr.,"Aarhus N, Katrinebjergvej",1 vær. · Lejlighed · 42 m²
1681720076-1050,https://www.boligportal.dk/lejeboliger/aarhus/,,9.395 kr.,"Risskov, Borresøvej",3 vær. · Lejlighed · 88 m²
1681720076-1051,https://www.boligportal.dk/lejeboliger/aarhus/,,7.795 kr.,"Aarhus N, Willemoesgade",2 vær. · Lejlighed · 58 m²
1681720076-1052,https://www.boligportal.dk/lejeboliger/aarhus/,,8.795 kr.,"Aarhus V, Paludan Müllers Vej",3 vær. · Lejlighed · 81 m²
1681720076-1053,https://www.boligportal.dk/lejeboliger/aarhus/,,13.750 kr.,"Højbjerg, Emiliedalen",3 vær. · Rækkehus · 121 m²
1681720076-1054,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Risskov, Borresøvej",2 vær. · Lejlighed · 74 m²
1681720076-1055,https://www.boligportal.dk/lejeboliger/aarhus/,,4.500 kr.,"Aarhus C, Hedemannsgade",1 vær. · Værelse · 20 m²
1681720076-1056,https://www.boligportal.dk/lejeboliger/aarhus/,,4.071 kr.,"Aarhus C, Ceresbyen",1 vær. · Værelse · 9 m²
1681720076-1057,https://www.boligportal.dk/lejeboliger/aarhus/,,9.500 kr.,"Risskov, Vikærsvej",2 vær. · Lejlighed · 75 m²
1681720076-1058,https://www.boligportal.dk/lejeboliger/aarhus/,,8.800 kr.,"Risskov, Tranekærvej",2 vær. · Lejlighed · 76 m²
1681720076-1059,https://www.boligportal.dk/lejeboliger/aarhus/,,17.000 kr.,"Aarhus N, Gøteborg Allé",5 vær. · Lejlighed · 119 m²
1681720076-1060,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Aarhus C, Teglværksgade",2 vær. · Lejlighed · 68 m²
1681720076-1061,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Aarhus V, Ryhavevej",2 vær. · Lejlighed · 64 m²
1681720076-1062,https://www.boligportal.dk/lejeboliger/aarhus/,,9.025 kr.,"Aarhus N, Gøteborg Allé",3 vær. · Lejlighed · 71 m²
1681720076-1063,https://www.boligportal.dk/lejeboliger/aarhus/,,11.000 kr.,"Aarhus C, Ewaldsgade",3 vær. · Lejlighed · 89 m²
1681720076-1064,https://www.boligportal.dk/lejeboliger/aarhus/,,7.990 kr.,"Aarhus V, Viborgvej",3 vær. · Lejlighed · 86 m²
1681720076-1065,https://www.boligportal.dk/lejeboliger/aarhus/,,15.100 kr.,"Aarhus C, Borggade",4 vær. · Lejlighed · 116 m²
1681720076-1066,https://www.boligportal.dk/lejeboliger/aarhus/,,7.600 kr.,"Viby J, Onsholtvej",3 vær. · Lejlighed · 73 m²
1681720076-1067,https://www.boligportal.dk/lejeboliger/aarhus/,,9.200 kr.,"Aarhus N, Gøteborg Allé",3 vær. · Lejlighed · 70 m²
1681720076-1068,https://www.boligportal.dk/lejeboliger/aarhus/,,14.500 kr.,"Aarhus C, Borggade",4 vær. · Lejlighed · 107 m²
1681720076-1069,https://www.boligportal.dk/lejeboliger/aarhus/,,5.390 kr.,"Aarhus V, Herredsvej",1 vær. · Lejlighed · 50 m²
1681720076-1070,https://www.boligportal.dk/lejeboliger/aarhus/,,14.000 kr.,"Risskov, Ålykkevej",5 vær. · Hus · 140 m²
1681720076-1071,https://www.boligportal.dk/lejeboliger/aarhus/,,10.500 kr.,"Solbjerg, Hasselringen",4 vær. · Hus · 108 m²
1681720076-1072,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Aarhus C, Møllevejen",2 vær. · Lejlighed · 51 m²
1681720076-1073,https://www.boligportal.dk/lejeboliger/aarhus/,,14.613 kr.,"Risskov, Erling Jacobsens Gade",4 vær. · Lejlighed · 117 m²
1681720076-1074,https://www.boligportal.dk/lejeboliger/aarhus/,,8.495 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 72 m²
1681720076-1075,https://www.boligportal.dk/lejeboliger/aarhus/,,7.586 kr.,"Tilst, Pollenvænget",3 vær. · Lejlighed · 60 m²
1681720076-1076,https://www.boligportal.dk/lejeboliger/aarhus/,,7.900 kr.,"Aarhus V, Ryhavevej",3 vær. · Lejlighed · 61 m²
1681720076-1077,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Aarhus C, Vestre Ringgade",3 vær. · Lejlighed · 73 m²
1681720076-1078,https://www.boligportal.dk/lejeboliger/aarhus/,,8.995 kr.,"Tilst, Honningvænget",3 vær. · Rækkehus · 80 m²
1681720076-1079,https://www.boligportal.dk/lejeboliger/aarhus/,,8.800 kr.,"Aarhus C, Dirch Passers Gade",2 vær. · Lejlighed · 60 m²
1681720076-1080,https://www.boligportal.dk/lejeboliger/aarhus/,,12.900 kr.,"Risskov, Hvidkildevej",4 vær. · Rækkehus · 109 m²
1681720076-1081,https://www.boligportal.dk/lejeboliger/aarhus/,,23.000 kr.,"Aarhus C, Kystvejen",8 vær. · Lejlighed · 201 m²
1681720076-1082,https://www.boligportal.dk/lejeboliger/aarhus/,,2.800 kr.,"Risskov, Krogagre",1 vær. · Værelse · 14 m²
1681720076-1083,https://www.boligportal.dk/lejeboliger/aarhus/,,5.000 kr.,"Aarhus C, Silkeborgvej",1 vær. · Lejlighed · 40 m²
1681720076-1084,https://www.boligportal.dk/lejeboliger/aarhus/,,7.375 kr.,"Viby J, Fredensvej",2 vær. · Lejlighed · 61 m²
1681720076-1085,https://www.boligportal.dk/lejeboliger/aarhus/,,7.400 kr.,"Viby J, Fredensvej",2 vær. · Lejlighed · 55 m²
1681720076-1086,https://www.boligportal.dk/lejeboliger/aarhus/,,8.225 kr.,"Viby J, Kongsgårdsvej",2 vær. · Lejlighed · 77 m²
1681720076-1087,https://www.boligportal.dk/lejeboliger/aarhus/,,8.295 kr.,"Tilst, Blomsterlunden",3 vær. · Lejlighed · 56 m²
1681720076-1088,https://www.boligportal.dk/lejeboliger/aarhus/,,9.495 kr.,"Tilst, Blomsterlunden",3 vær. · Lejlighed · 73 m²
1681720076-1089,https://www.boligportal.dk/lejeboliger/aarhus/,,12.995 kr.,"Aarhus C, Daugbjergvej",4 vær. · Lejlighed · 95 m²
1681720076-1090,https://www.boligportal.dk/lejeboliger/aarhus/,,10.895 kr.,"Aarhus C, Daugbjergvej",3 vær. · Lejlighed · 83 m²
1681720076-1091,https://www.boligportal.dk/lejeboliger/aarhus/,,9.850 kr.,"Aarhus N, Olof Palmes Allé",3 vær. · Lejlighed · 69 m²
1681720076-1092,https://www.boligportal.dk/lejeboliger/aarhus/,,10.595 kr.,"Risskov, Brassøvej",3 vær. · Lejlighed · 91 m²
1681720076-1093,https://www.boligportal.dk/lejeboliger/aarhus/,,9.985 kr.,"Aarhus N, Nordre Ringgade",3 vær. · Lejlighed · 77 m²
1681720076-1094,https://www.boligportal.dk/lejeboliger/aarhus/,,3.500 kr.,"Aarhus C, Mejlgade",1 vær. · Værelse · 9 m²
1681720076-1095,https://www.boligportal.dk/lejeboliger/aarhus/,,8.652 kr.,"Aarhus C, Jægergårdsgade",3 vær. · Lejlighed · 78 m²
1681720076-1096,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Aarhus N, Niels Juels Gade",2 vær. · Lejlighed · 62 m²
1681720076-1097,https://www.boligportal.dk/lejeboliger/aarhus/,,7.125 kr.,"Risskov, Møllehatten",2 vær. · Lejlighed · 47 m²
1681720076-1098,https://www.boligportal.dk/lejeboliger/aarhus/,,7.495 kr.,"Aarhus C, Ålborggade",2 vær. · Lejlighed · 56 m²
1681720076-1099,https://www.boligportal.dk/lejeboliger/aarhus/,,7.895 kr.,"Risskov, Arresøvej",3 vær. · Lejlighed · 65 m²
1681720076-1100,https://www.boligportal.dk/lejeboliger/aarhus/,,8.700 kr.,"Sabro, Langfredparken",3 vær. · Lejlighed · 86 m²
1681720076-1101,https://www.boligportal.dk/lejeboliger/aarhus/,,5.450 kr.,"Aarhus N, Randersvej",2 vær. · Lejlighed · 57 m²
1681720076-1102,https://www.boligportal.dk/lejeboliger/aarhus/,,8.200 kr.,"Aarhus C, Vesterport",2 vær. · Lejlighed · 62 m²
1681720076-1103,https://www.boligportal.dk/lejeboliger/aarhus/,,9.000 kr.,"Aarhus C, Chr. Kiers Plads",3 vær. · Lejlighed · 71 m²
1681720076-1104,https://www.boligportal.dk/lejeboliger/aarhus/,,15.900 kr.,"Aarhus C, Irma Pedersens Gade",3 vær. · Lejlighed · 110 m²
1681720076-1105,https://www.boligportal.dk/lejeboliger/aarhus/,,8.600 kr.,"Aarhus C, Åboulevarden",2 vær. · Lejlighed · 51 m²
1681720076-1106,https://www.boligportal.dk/lejeboliger/aarhus/,,14.000 kr.,"Aarhus C, Irma Pedersens Gade",3 vær. · Lejlighed · 96 m²
1681720076-1107,https://www.boligportal.dk/lejeboliger/aarhus/,,9.318 kr.,"Aarhus C, Ny Banegårdsgade",2 vær. · Lejlighed · 71 m²
1681720076-1108,https://www.boligportal.dk/lejeboliger/aarhus/,,9.603 kr.,"Aarhus C, Ny Banegårdsgade",2 vær. · Lejlighed · 71 m²
1681720076-1109,https://www.boligportal.dk/lejeboliger/aarhus/,,10.289 kr.,"Aarhus C, Ny Banegårdsgade",3 vær. · Lejlighed · 84 m²
1681720076-1110,https://www.boligportal.dk/lejeboliger/aarhus/,,8.895 kr.,"Aarhus C, Peter Sabroes Gade",2 vær. · Lejlighed · 65 m²
1681720076-1111,https://www.boligportal.dk/lejeboliger/aarhus/,,12.650 kr.,"Aarhus C, Ceresbyen",4 vær. · Lejlighed · 85 m²
1681720076-1112,https://www.boligportal.dk/lejeboliger/aarhus/,,8.504 kr.,"Aarhus C, Otto Brandenburgs Gade",2 vær. · Lejlighed · 62 m²
1681720076-1113,https://www.boligportal.dk/lejeboliger/aarhus/,,9.112 kr.,"Risskov, Engholms Allé",3 vær. · Lejlighed · 89 m²
1681720076-1114,https://www.boligportal.dk/lejeboliger/aarhus/,,11.000 kr.,"Aarhus C, Finderupvej",3 vær. · Lejlighed · 83 m²
1681720076-1115,https://www.boligportal.dk/lejeboliger/aarhus/,,5.300 kr.,"Aarhus C, Åparken",1 vær. · Lejlighed · 28 m²
1681720076-1116,https://www.boligportal.dk/lejeboliger/aarhus/,,12.250 kr.,"Aarhus C, St. St. Blichers Gade",5 vær. · Lejlighed · 104 m²
1681720076-1117,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Aarhus C, Gebauersgade",2 vær. · Lejlighed · 55 m²
1681720076-1118,https://www.boligportal.dk/lejeboliger/aarhus/,,8.623 kr.,"Tilst, Stavnsvej",3 vær. · Lejlighed · 89 m²
1681720076-1119,https://www.boligportal.dk/lejeboliger/aarhus/,,9.800 kr.,"Aarhus C, Rudolph Wulffs Gade",3 vær. · Lejlighed · 80 m²
1681720076-1120,https://www.boligportal.dk/lejeboliger/aarhus/,,7.800 kr.,"Højbjerg, Hørhavevej",1 vær. · Lejlighed · 70 m²
1681720076-1121,https://www.boligportal.dk/lejeboliger/aarhus/,,9.000 kr.,"Aarhus C, Chr. Wærums Gade",2 vær. · Lejlighed · 70 m²
1681720076-1122,https://www.boligportal.dk/lejeboliger/aarhus/,,9.500 kr.,"Aarhus C, Møllegade",3 vær. · Lejlighed · 76 m²
1681720076-1123,https://www.boligportal.dk/lejeboliger/aarhus/,,7.049 kr.,"Risskov, Engholms Allé",2 vær. · Lejlighed · 56 m²
1681720076-1124,https://www.boligportal.dk/lejeboliger/aarhus/,,9.368 kr.,"Viby J, Vestergårdsringen",3 vær. · Lejlighed · 85 m²
1681720076-1125,https://www.boligportal.dk/lejeboliger/aarhus/,,6.200 kr.,"Aarhus N, Hvidkløvervej",2 vær. · Lejlighed · 57 m²
1681720076-1126,https://www.boligportal.dk/lejeboliger/aarhus/,,8.100 kr.,"Aarhus N, Hvidkløvervej",3 vær. · Lejlighed · 77 m²
1681720076-1127,https://www.boligportal.dk/lejeboliger/aarhus/,,6.300 kr.,"Aarhus N, Lucernevej",2 vær. · Lejlighed · 58 m²
1681720076-1128,https://www.boligportal.dk/lejeboliger/aarhus/,,8.250 kr.,"Aarhus C, Kongsvang Allé",2 vær. · Lejlighed · 72 m²
1681720076-1129,https://www.boligportal.dk/lejeboliger/aarhus/,,7.000 kr.,"Aarhus C, Gebauersgade",1 vær. · Lejlighed · 42 m²
1681720076-1130,https://www.boligportal.dk/lejeboliger/aarhus/,,8.595 kr.,"Aarhus N, Brendstrupgårdsvej",2 vær. · Lejlighed · 69 m²
1681720076-1131,https://www.boligportal.dk/lejeboliger/aarhus/,,9.095 kr.,"Aarhus N, Brendstrupgårdsvej",3 vær. · Lejlighed · 69 m²
1681720076-1132,https://www.boligportal.dk/lejeboliger/aarhus/,,8.695 kr.,"Aarhus N, Olof Palmes Allé",2 vær. · Lejlighed · 60 m²
1681720076-1133,https://www.boligportal.dk/lejeboliger/aarhus/,,7.700 kr.,"Brabrand, Hoffmannsvej",3 vær. · Lejlighed · 89 m²
1681720076-1134,https://www.boligportal.dk/lejeboliger/aarhus/,,9.350 kr.,"Brabrand, Hoffmannsvej",3 vær. · Lejlighed · 85 m²
1681720076-1135,https://www.boligportal.dk/lejeboliger/aarhus/,,6.950 kr.,"Brabrand, Hoffmannsvej",2 vær. · Lejlighed · 61 m²
1681720076-1136,https://www.boligportal.dk/lejeboliger/aarhus/,,3.300 kr.,"Brabrand, Hoffmannsvej",1 vær. · Lejlighed · 28 m²
1681720076-1137,https://www.boligportal.dk/lejeboliger/aarhus/,,7.475 kr.,"Tilst, Stavnsvej",3 vær. · Lejlighed · 65 m²
1681720076-1138,https://www.boligportal.dk/lejeboliger/aarhus/,,3.000 kr.,"Lystrup, Møgelgårdsvej",1 vær. · Værelse · 16 m²
1681720076-1139,https://www.boligportal.dk/lejeboliger/aarhus/,,7.100 kr.,"Risskov, Bytoften",2 vær. · Lejlighed · 53 m²
1681720076-1140,https://www.boligportal.dk/lejeboliger/aarhus/,,11.000 kr.,"Hasselager, Kildeagervej",4 vær. · Rækkehus · 131 m²
1681720076-1141,https://www.boligportal.dk/lejeboliger/aarhus/,,11.995 kr.,"Tilst, Honningvænget",4 vær. · Rækkehus · 121 m²
1681720076-1142,https://www.boligportal.dk/lejeboliger/aarhus/,,10.000 kr.,"Aarhus C, Vestre Ringgade",3 vær. · Lejlighed · 85 m²
1681720076-1143,https://www.boligportal.dk/lejeboliger/aarhus/,,6.600 kr.,"Højbjerg, Rundhøj Allé",2 vær. · Lejlighed · 54 m²
1681720076-1144,https://www.boligportal.dk/lejeboliger/aarhus/,,10.450 kr.,"Aarhus C, Frederiks Allé",4 vær. · Lejlighed · 99 m²
1681720076-1145,https://www.boligportal.dk/lejeboliger/aarhus/,,15.500 kr.,"Aarhus N, Nordre Ringgade",3 vær. · Lejlighed · 122 m²
1681720076-1146,https://www.boligportal.dk/lejeboliger/aarhus/,,14.500 kr.,"Aarhus N, Otte Ruds Gade",3 vær. · Lejlighed · 115 m²
1681720076-1147,https://www.boligportal.dk/lejeboliger/aarhus/,,6.200 kr.,"Hinnerup, Bogfinkevej",3 vær. · Rækkehus · 50 m²
1681720076-1148,https://www.boligportal.dk/lejeboliger/aarhus/,,6.975 kr.,"Aarhus N, Otte Ruds Gade",2 vær. · Lejlighed · 59 m²
1681720076-1149,https://www.boligportal.dk/lejeboliger/aarhus/,,8.200 kr.,"Aarhus C, Skanderborgvej",2 vær. · Lejlighed · 73 m²
1681720076-1150,https://www.boligportal.dk/lejeboliger/aarhus/,,9.800 kr.,"Aarhus C, De Mezas Vej",3 vær. · Lejlighed · 88 m²
1681720076-1151,https://www.boligportal.dk/lejeboliger/aarhus/,,8.000 kr.,"Aarhus C, Montanagade",3 vær. · Lejlighed · 60 m²
1681720076-1152,https://www.boligportal.dk/lejeboliger/aarhus/,,3.120 kr.,"Aarhus N, Jordbrovej",1 vær. · Lejlighed · 32 m²
1681720076-1153,https://www.boligportal.dk/lejeboliger/aarhus/,,3.500 kr.,"Aarhus N, Brendstrupvej",1 vær. · Værelse · 14 m²
1681720076-1154,https://www.boligportal.dk/lejeboliger/aarhus/,,10.513 kr.,"Aarhus C, Sandgravvej",3 vær. · Lejlighed · 71 m²
1681720076-1155,https://www.boligportal.dk/lejeboliger/aarhus/,,10.513 kr.,"Aarhus C, Sandgravvej",3 vær. · Lejlighed · 71 m²
1681720076-1156,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Aarhus C, Daugbjergvej",2 vær. · Lejlighed · 58 m²
1681720076-1157,https://www.boligportal.dk/lejeboliger/aarhus/,,10.950 kr.,"Mårslet, Battrupvej",9 vær. · Hus · 267 m²
1681720076-1158,https://www.boligportal.dk/lejeboliger/aarhus/,,3.300 kr.,"Aarhus C, Rudolph Wulffs Gade",1 vær. · Værelse · 18 m²
1681720076-1159,https://www.boligportal.dk/lejeboliger/aarhus/,,4.300 kr.,"Højbjerg, Rundhøj Allé",1 vær. · Lejlighed · 44 m²
1681720076-1160,https://www.boligportal.dk/lejeboliger/aarhus/,,2.000 kr.,"Aarhus N, Steen Billes Gade",1 vær. · Værelse · 12 m²
1681720076-1161,https://www.boligportal.dk/lejeboliger/aarhus/,,7.800 kr.,"Aarhus N, Bøgegade",2 vær. · Lejlighed · 50 m²
1681720076-1162,https://www.boligportal.dk/lejeboliger/aarhus/,,9.500 kr.,"Aarhus C, Rosenkrantzgade",2 vær. · Lejlighed · 56 m²
1681720076-1163,https://www.boligportal.dk/lejeboliger/aarhus/,,3.762 kr.,"Aarhus C, Rudolph Wullfs Gade",1 vær. · Værelse · 16 m²
1681720076-1164,https://www.boligportal.dk/lejeboliger/aarhus/,,10.950 kr.,"Aarhus C, Fåborggade",3 vær. · Lejlighed · 100 m²
1681720076-1165,https://www.boligportal.dk/lejeboliger/aarhus/,,10.900 kr.,"Aarhus C, Esther Aggebos Gade",2 vær. · Lejlighed · 58 m²
1681720076-1166,https://www.boligportal.dk/lejeboliger/aarhus/,,4.100 kr.,"Aarhus N, Vejlby Ringvej",1 vær. · Værelse · 20 m²
1681720076-1167,https://www.boligportal.dk/lejeboliger/aarhus/,,9.400 kr.,"Risskov, Borresøvej",3 vær. · Lejlighed · 82 m²
1681720076-1168,https://www.boligportal.dk/lejeboliger/aarhus/,,5.450 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 29 m²
1681720076-1169,https://www.boligportal.dk/lejeboliger/aarhus/,,5.250 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 30 m²
1681720076-1170,https://www.boligportal.dk/lejeboliger/aarhus/,,6.500 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 31 m²
1681720076-1171,https://www.boligportal.dk/lejeboliger/aarhus/,,5.650 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 29 m²
1681720076-1172,https://www.boligportal.dk/lejeboliger/aarhus/,,5.550 kr.,"Aarhus N, Olof Palmes Allé",1 vær. · Lejlighed · 29 m²
1681720076-1173,https://www.boligportal.dk/lejeboliger/aarhus/,,7.600 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 64 m²
1681720076-1174,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 614 m²
1681720076-1175,https://www.boligportal.dk/lejeboliger/aarhus/,,7.400 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 64 m²
1681720076-1176,https://www.boligportal.dk/lejeboliger/aarhus/,,7.400 kr.,"Risskov, Brassøvej",2 vær. · Lejlighed · 64 m²
1681720076-1177,https://www.boligportal.dk/lejeboliger/aarhus/,,11.900 kr.,"Risskov, Borresøvej",4 vær. · Lejlighed · 103 m²
1681720076-1178,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Aarhus N, Brendstrupgårdsvej",3 vær. · Lejlighed · 65 m²
1681720076-1179,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Aarhus N, Brendstrupgårdsvej",3 vær. · Lejlighed · 58 m²
1681720076-1180,https://www.boligportal.dk/lejeboliger/aarhus/,,7.995 kr.,"Aarhus N, Brendstrupgårdsvej",3 vær. · Lejlighed · 65 m²
1681720076-1181,https://www.boligportal.dk/lejeboliger/aarhus/,,9.950 kr.,"Aarhus C, Stadion Alle",3 vær. · Lejlighed · 93 m²
1681720076-1182,https://www.boligportal.dk/lejeboliger/aarhus/,,10.250 kr.,"Aarhus C, Stadion Allé",3 vær. · Lejlighed · 88 m²
1681720076-1183,https://www.boligportal.dk/lejeboliger/aarhus/,,8.900 kr.,"Aarhus C, Thorvaldsensgade",2 vær. · Lejlighed · 78 m²
1681720076-1184,https://www.boligportal.dk/lejeboliger/aarhus/,,4.900 kr.,"Viby J, Moltkesvej",2 vær. · Lejlighed · 56 m²
1681720076-1185,https://www.boligportal.dk/lejeboliger/aarhus/,,3.200 kr.,"Sabro, Ranunkelvej",1 vær. · Værelse · 12 m²
1681720076-1186,https://www.boligportal.dk/lejeboliger/aarhus/,,11.200 kr.,"Hinnerup, Lilleåbakken",4 vær. · Rækkehus · 124 m²
1681720076-1187,https://www.boligportal.dk/lejeboliger/aarhus/,,6.895 kr.,"Åbyhøj, Erik Bøghs Vej",2 vær. · Lejlighed · 61 m²
1681720076-1188,https://www.boligportal.dk/lejeboliger/aarhus/,,12.995 kr.,"Viby J, Skanderborgvej",3 vær. · Lejlighed · 60 m²
1681720076-1189,https://www.boligportal.dk/lejeboliger/aarhus/,,7.600 kr.,"Aarhus N, Randersvej",2 vær. · Lejlighed · 59 m²
1681720076-1190,https://www.boligportal.dk/lejeboliger/aarhus/,,7.500 kr.,"Aarhus C, Vesterbrogade",2 vær. · Lejlighed · 64 m²
1681720076-1191,https://www.boligportal.dk/lejeboliger/aarhus/,,11.900 kr.,"Aarhus C, Harald Jensens Plads",4 vær. · Lejlighed · 104 m²
1681720076-1192,https://www.boligportal.dk/lejeboliger/aarhus/,,12.500 kr.,"Aarhus C, Rosenkrantzgade",5 vær. · Lejlighed · 141 m²
1681720076-1193,https://www.boligportal.dk/lejeboliger/aarhus/,,8.990 kr.,"Skødstrup, Grenåvej",4 vær. · Lejlighed · 97 m²
1681720076-1194,https://www.boligportal.dk/lejeboliger/aarhus/,,7.700 kr.,"Aarhus C, Gammel Munkegade",2 vær. · Lejlighed · 62 m²
1681720076-1195,https://www.boligportal.dk/lejeboliger/aarhus/,,7.800 kr.,"Aarhus N, Tåsingegade",2 vær. · Lejlighed · 65 m²
1681720076-1196,https://www.boligportal.dk/lejeboliger/aarhus/,,5.500 kr.,"Højbjerg, Olaf Rudes Vej",2 vær. · Lejlighed · 90 m²
1681720076-1197,https://www.boligportal.dk/lejeboliger/aarhus/,,14.495 kr.,"Risskov, Broloftet",4 vær. · Lejlighed · 124 m²
1681720076-1198,https://www.boligportal.dk/lejeboliger/aarhus/,,7.895 kr.,"Risskov, Vindrosen",2 vær. · Lejlighed · 54 m²
1681720076-1199,https://www.boligportal.dk/lejeboliger/aarhus/,,11.461 kr.,"Hinnerup, Højager",4 vær. · Rækkehus · 115 m²
1681720076-1200,https://www.boligportal.dk/lejeboliger/aarhus/,,12.060 kr.,"Hinnerup, Højager",4 vær. · Rækkehus · 121 m²
1681720076-1201,https://www.boligportal.dk/lejeboliger/aarhus/,,12.064 kr.,"Hinnerup, Højager",4 vær. · Rækkehus · 121 m²
